06/19/2022 at 09:15:01 AM | [INFO]  * Running on all addresses (0.0.0.0)
   WARNING: This is a development server. Do not use it in a production deployment.
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.0.118:5000 (Press CTRL+C to quit)
06/19/2022 at 01:27:24 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:27:24] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:27:24 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:27:24] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:27:51 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:27:51] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:27:51 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:27:51] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:27:58 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:27:58] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:27:58 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:27:58] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:29:33 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:29:33] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:29:33 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:29:33] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:30:49 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:30:49] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:30:49 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:30:49] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:31:31 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:31:31] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:31:31 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:31:31] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:32:34 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:32:34] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:32:35 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:32:35] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:33:51 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:33:51] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:33:51 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:33:51] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:36:37 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:36:37] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:36:37 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:36:37] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:36:50 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:36:50] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:36:50 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:36:50] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:37:19 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:37:19] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:37:19 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:37:19] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:37:38 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:37:38] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:37:38 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:37:38] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:37:46 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:37:46] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:37:46 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:37:46] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:37:59 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:37:59] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:37:59 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:37:59] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:38:04 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:38:04] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:38:04 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:38:04] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:38:41 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:38:41] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:38:41 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:38:41] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:39:02 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:39:02] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:39:02 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:39:02] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:39:11 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:39:11] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:39:11 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:39:11] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:39:19 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:39:19] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:39:19 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:39:19] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:40:03 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:40:03] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:40:03 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:40:03] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:40:14 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:40:14] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:40:14 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:40:14] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:40:29 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:40:29] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:40:29 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:40:29] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:42:14 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:42:14] "[35m[1mGET /search/Xbox/Simpl1f1ed HTTP/1.1[0m" 500 -
06/19/2022 at 01:42:14 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:42:14] "[36mGET /search/Xbox/Simpl1f1ed?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:42:14 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:42:14] "[36mGET /search/Xbox/Simpl1f1ed?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1[0m" 304 -
06/19/2022 at 01:42:14 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:42:14] "[36mGET /search/Xbox/Simpl1f1ed?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1[0m" 304 -
06/19/2022 at 01:42:15 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:42:15] "[36mGET /search/Xbox/Simpl1f1ed?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1[0m" 304 -
06/19/2022 at 01:42:19 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:42:19] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
06/19/2022 at 01:42:20 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:42:20] "[36mGET /static/css/main.css HTTP/1.1[0m" 304 -
06/19/2022 at 01:44:52 PM | [INFO] 127.0.0.1 - - [19/Jun/2022 13:44:52] "GET /search/Xbox/Simpl1f1ed HTTP/1.1" 200 -
